decisionId,capabilityKey,candidateId,candidateExists,itemScenarioId,encounterId,capabilityRequirementReferenced,baselineEvaluationStatus,projectedRequirementBlockerReduction,projectedRuleConfirmationBlockerReduction,projectedC01UnknownBlockerReductionAfterFutureMapping,projectedTotalBlockerReferenceReduction,projectedBlockedMatrixRowReduction,remainingUnknownCapabilitiesAfterHypothesis,hypothesisBoundary
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","RARITY_VARIANTS","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","RARITY_VARIANTS","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SAME_BASE_MULTI_INSTANCE","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","1","1","2","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SAME_BASE_MULTI_INSTANCE","dev_encounter_3_10_guard_wall","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SAME_BASE_MULTI_INSTANCE","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SAME_BASE_MULTI_INSTANCE","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SPARSE_UNKNOWN","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","1","1","2","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SPARSE_UNKNOWN","dev_encounter_3_10_guard_wall","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SPARSE_UNKNOWN","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D05","capability.burst_window","ICRD01-BURST-A","true","SPARSE_UNKNOWN","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","1","0","0","1","0","capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","HYPOTHETICAL_APPROVAL_PLUS_FUTURE_MAPPING_ONLY"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","COOLDOWN_SUPPORTED","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","COOLDOWN_SUPPORTED","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","COOLDOWN_SUPPORTED","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","COOLDOWN_SUPPORTED","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","DEFENSE_SUPPORTED","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","DEFENSE_SUPPORTED","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","DEFENSE_SUPPORTED","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","DEFENSE_SUPPORTED","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","EMPTY","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","EMPTY","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","EMPTY","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","EMPTY","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","MIXED_SUPPORTED","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","MIXED_SUPPORTED","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","MIXED_SUPPORTED","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","MIXED_SUPPORTED","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","OFFENSE_SUPPORTED","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","OFFENSE_SUPPORTED","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","OFFENSE_SUPPORTED","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","OFFENSE_SUPPORTED","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","RARITY_VARIANTS","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","RARITY_VARIANTS","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","RARITY_VARIANTS","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","RARITY_VARIANTS","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SAME_BASE_MULTI_INSTANCE","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SAME_BASE_MULTI_INSTANCE","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SAME_BASE_MULTI_INSTANCE","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SAME_BASE_MULTI_INSTANCE","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SPARSE_UNKNOWN","dev_encounter_3_10_cleanse_corner","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.cleanse_power;capability.control_power;capability.debuff_counter;capability.energy_stability;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SPARSE_UNKNOWN","dev_encounter_3_10_guard_wall","false","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.control_power;capability.energy_stability;capability.interrupt_timing;capability.placement_shape","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SPARSE_UNKNOWN","dev_encounter_4_10_furnace_core","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
"ICRD01-D06","capability.clear_power","NONE_NO_UNIT_SAFE_RULE","false","SPARSE_UNKNOWN","dev_encounter_4_10_thunder_fire_cross","true","BLOCKED_BY_UNKNOWN","0","0","0","0","0","capability.burst_window;capability.cleanse_power;capability.clear_power;capability.control_power;capability.energy_stability;capability.placement_shape;capability.spirit_lock","NO_CANDIDATE_NO_REDUCTION"
